gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-12m,tenure_group_12-24m,tenure_group_24-48m,tenure_group_48-60m,tenure_group_60m+,AvgMonthlySpend
Male,Yes,1,0,58,0,No phone service,No,Yes,Yes,No,No,Yes,1,45.3,2651.2,1,False,False,False,False,False,True,False,False,False,False,True,False,44.93559322033898
Female,No,1,1,16,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.4,321.4,0,False,True,False,False,False,True,False,False,True,False,False,False,18.905882352941177
Male,No,1,0,43,1,No,Yes,No,Yes,Yes,No,No,1,84.25,3539.25,0,True,False,True,False,False,False,False,False,False,True,False,False,80.4375
Female,No,1,0,2,1,Yes,No,No,Yes,Yes,Yes,Yes,1,104.4,242.8,1,True,False,False,False,False,True,False,True,False,False,False,False,80.93333333333334
Male,No,1,0,14,1,No,No,Yes,Yes,Yes,Yes,Yes,0,81.95,1181.75,0,False,False,False,True,False,False,True,False,True,False,False,False,78.78333333333333
Female,No,1,0,53,1,No,No,No,Yes,No,Yes,Yes,1,94.85,5000.2,1,True,False,True,False,False,False,False,False,False,False,True,False,92.59629629629629
Female,No,0,0,32,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.55,654.55,0,False,True,True,False,False,False,False,False,False,True,False,False,19.834848484848482
Female,No,1,0,34,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.7,780.2,0,False,True,False,False,False,True,False,False,False,True,False,False,22.291428571428572
Female,Yes,0,0,15,1,Yes,No,No,No,No,No,No,1,74.45,1145.7,1,True,False,False,False,False,False,True,False,True,False,False,False,71.60625
Female,Yes,0,0,7,1,No,Yes,No,No,No,No,No,0,76.45,503.6,1,True,False,False,False,False,False,False,True,False,False,False,False,62.95
Female,No,1,1,15,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.35,1559.25,0,True,False,False,False,False,False,False,False,True,False,False,False,97.453125
Male,No,1,0,61,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.55,1252.0,0,False,True,True,False,True,False,False,False,False,False,False,True,20.193548387096776
Female,No,0,0,1,0,No phone service,No,Yes,No,No,No,No,0,29.95,29.95,1,False,False,False,False,False,False,False,True,False,False,False,False,14.975
Female,No,0,0,1,1,No,No,No,No,No,No,No,0,45.3,45.3,0,False,False,False,False,False,False,True,True,False,False,False,False,22.65
Male,No,0,0,8,1,Yes,No,No,No,No,No,Yes,0,84.5,662.65,1,True,False,False,False,False,False,False,True,False,False,False,False,73.62777777777778
Male,No,1,1,33,1,No,Yes,No,Yes,No,Yes,Yes,0,74.75,2453.3,0,False,False,True,False,True,False,False,False,False,True,False,False,72.15588235294118
Female,No,0,0,13,1,No,No,Yes,Yes,No,No,No,1,79.25,1111.65,1,True,False,False,False,False,True,False,False,True,False,False,False,79.40357142857144
Female,No,1,0,1,0,No phone service,No,No,No,No,No,No,1,24.8,24.8,1,False,False,False,False,False,True,False,True,False,False,False,False,12.4
Male,No,0,0,20,1,No,No,Yes,No,No,No,No,1,51.8,1023.85,0,False,False,False,False,False,False,True,False,True,False,False,False,48.75476190476191
Male,No,0,0,3,0,No phone service,No,No,No,Yes,No,No,0,30.4,82.15,0,False,False,False,False,False,True,False,True,False,False,False,False,20.5375
Female,No,0,0,13,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,244.8,0,False,True,True,False,False,True,False,False,True,False,False,False,17.485714285714288
Female,No,1,0,40,1,Yes,No,Yes,No,No,No,No,0,56.6,2379.1,0,False,False,False,False,True,False,False,False,False,True,False,False,58.02682926829268
Male,No,1,1,43,1,Yes,Yes,No,No,Yes,No,Yes,1,71.9,3173.35,0,False,False,True,False,True,False,False,False,False,True,False,False,72.12159090909091
Male,No,1,0,6,1,No,No,Yes,Yes,No,No,Yes,1,91.0,531.0,1,True,False,False,False,False,True,False,True,False,False,False,False,75.85714285714286
Female,No,1,1,69,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.75,1375.4,0,False,True,False,True,False,False,False,False,False,False,False,True,19.64857142857143
Female,No,1,1,72,1,Yes,Yes,Yes,Yes,No,Yes,Yes,0,109.7,8129.3,0,True,False,False,True,True,False,False,False,False,False,False,True,111.36027397260274
Male,No,1,1,59,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.3,1192.7,0,False,True,False,True,True,False,False,False,False,False,True,False,19.878333333333334
Female,No,1,0,20,1,No,Yes,Yes,No,Yes,Yes,No,1,96.55,1901.65,0,True,False,False,False,False,True,False,False,True,False,False,False,90.5547619047619
Male,No,1,1,24,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,24.1,587.4,0,False,True,False,True,False,False,False,False,True,False,False,False,23.496
Male,No,0,0,59,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,111.35,6519.75,0,True,False,False,False,False,True,False,False,False,False,True,False,108.6625
Male,No,1,1,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,112.25,8041.65,0,True,False,False,True,False,False,False,False,False,False,False,True,110.15958904109588
Male,No,0,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.75,20.75,0,False,True,False,False,False,False,True,True,False,False,False,False,10.375
Female,No,1,0,27,1,No,Yes,No,No,Yes,Yes,Yes,1,101.9,2681.15,0,True,False,True,False,True,False,False,False,False,True,False,False,95.75535714285715
Female,No,0,0,14,1,No,No,Yes,No,Yes,No,No,1,80.05,1112.3,0,True,False,False,False,True,False,False,False,True,False,False,False,74.15333333333334
Male,No,1,1,71,1,Yes,Yes,No,Yes,No,Yes,Yes,0,105.55,7405.5,0,True,False,False,True,False,True,False,False,False,False,False,True,102.85416666666667
Male,No,0,1,13,1,No,No,No,No,No,Yes,No,1,78.3,1033.95,0,True,False,False,False,True,False,False,False,True,False,False,False,73.85357142857143
Male,No,0,0,44,1,No,No,No,No,No,No,No,0,68.85,2958.95,0,True,False,False,False,True,False,False,False,False,True,False,False,65.75444444444445
Female,No,0,0,33,1,No,No,Yes,No,Yes,No,No,1,79.95,2684.85,0,True,False,True,False,False,False,False,False,False,True,False,False,78.96617647058824
Male,No,1,1,72,0,No phone service,Yes,Yes,Yes,Yes,No,Yes,1,55.45,4179.2,0,False,False,False,True,True,False,False,False,False,False,False,True,57.249315068493146
Male,No,0,0,1,1,No,No,No,No,No,No,Yes,0,79.9,79.9,1,True,False,False,False,False,True,False,True,False,False,False,False,39.95
Female,No,0,0,19,1,No,Yes,No,Yes,Yes,Yes,Yes,1,106.6,1934.45,1,True,False,False,False,False,True,False,False,True,False,False,False,96.7225
Male,No,1,0,64,1,No,No,Yes,Yes,Yes,Yes,Yes,1,102.45,6654.1,0,True,False,True,False,True,False,False,False,False,False,False,True,102.37076923076924
Male,No,0,0,2,1,No,No,No,No,No,No,No,1,46.0,84.5,1,False,False,False,False,True,False,False,True,False,False,False,False,28.166666666666668
Female,No,0,0,1,0,No phone service,No,No,No,No,No,No,0,25.25,25.25,0,False,False,False,False,False,True,False,True,False,False,False,False,12.625
Male,No,0,1,61,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.75,1124.2,0,False,True,False,True,False,False,True,False,False,False,False,True,18.13225806451613
Female,No,1,1,29,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.0,540.05,0,False,True,True,False,False,True,False,False,False,True,False,False,18.001666666666665
Male,Yes,1,0,23,1,Yes,No,No,No,No,No,Yes,0,86.8,1975.85,0,True,False,False,False,False,True,False,False,True,False,False,False,82.32708333333333
Female,No,1,0,57,0,No phone service,Yes,Yes,Yes,No,Yes,Yes,1,58.75,3437.45,0,False,False,False,False,False,False,False,False,False,False,True,False,59.266379310344824
Male,No,1,1,72,0,No phone service,Yes,Yes,Yes,Yes,No,No,0,45.25,3139.8,0,False,False,False,True,True,False,False,False,False,False,False,True,43.01095890410959
Male,No,1,0,66,0,No phone service,Yes,Yes,Yes,Yes,Yes,No,1,56.6,3789.2,0,False,False,False,True,False,False,False,False,False,False,False,True,56.55522388059701
Male,No,1,1,65,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,84.2,5324.5,0,False,False,False,True,False,False,False,False,False,False,False,True,80.67424242424242
Female,No,0,0,8,1,No,No,No,No,No,Yes,No,1,80.0,624.6,0,True,False,False,False,False,False,False,True,False,False,False,False,69.4
Female,No,0,0,4,1,No,No,No,No,No,No,No,1,70.15,268.35,1,True,False,False,False,False,True,False,True,False,False,False,False,53.67
Female,No,1,0,71,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.75,1836.9,0,False,True,False,True,False,False,False,False,False,False,False,True,25.512500000000003
Male,No,1,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.2,20.2,0,False,True,True,False,False,True,False,True,False,False,False,False,10.1
Male,No,1,0,4,1,No,No,No,No,Yes,No,No,0,50.05,179.35,1,False,False,False,False,False,False,True,True,False,False,False,False,35.87
Female,No,0,0,12,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.35,219.35,0,False,True,True,False,False,False,False,True,False,False,False,False,16.873076923076923
Male,No,0,0,24,0,No phone service,Yes,No,No,No,Yes,Yes,1,50.6,1288.75,0,False,False,True,False,False,False,True,False,True,False,False,False,51.55
Female,No,1,1,31,1,No,Yes,No,Yes,Yes,Yes,Yes,1,81.15,2545.75,0,False,False,True,False,False,False,True,False,False,True,False,False,79.5546875
Female,No,1,0,1,1,No,No,No,No,No,Yes,No,0,55.2,55.2,1,False,False,False,False,False,False,True,True,False,False,False,False,27.6
Male,No,0,0,30,1,Yes,No,No,No,Yes,No,Yes,1,89.9,2723.15,0,True,False,False,False,True,False,False,False,False,True,False,False,87.84354838709677
Female,No,1,1,47,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,85.3,4107.25,0,False,False,False,True,True,False,False,False,False,True,False,False,85.56770833333333
Male,No,0,0,54,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,108.0,5760.65,0,True,False,False,True,True,False,False,False,False,False,True,False,104.7390909090909
Male,No,0,0,50,1,No,Yes,Yes,No,Yes,No,Yes,1,93.5,4747.5,0,True,False,False,False,True,False,False,False,False,False,True,False,93.08823529411765
Male,No,0,0,1,1,No,Yes,No,No,No,No,Yes,1,84.6,84.6,1,True,False,False,False,False,False,True,True,False,False,False,False,42.3
Female,No,0,0,72,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.25,1566.9,0,False,True,False,True,True,False,False,False,False,False,False,True,21.464383561643835
Female,No,0,0,29,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.15,702.0,0,False,True,False,False,False,True,False,False,False,True,False,False,23.4
Male,No,0,0,2,1,Yes,No,Yes,No,No,No,No,1,54.4,114.1,1,False,False,False,False,False,False,True,True,False,False,False,False,38.03333333333333
Female,No,0,0,10,0,No phone service,No,No,No,Yes,No,No,1,29.6,299.05,0,False,False,False,True,False,False,True,True,False,False,False,False,27.186363636363637
Male,No,1,0,18,1,Yes,No,No,No,No,No,No,1,73.15,1305.95,0,True,False,False,False,False,True,False,False,True,False,False,False,68.73421052631579
Female,Yes,0,0,11,1,No,No,Yes,No,No,Yes,Yes,1,95.0,1120.3,1,True,False,False,False,False,True,False,True,False,False,False,False,93.35833333333333
Male,No,0,0,16,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.75,284.35,0,False,True,False,True,False,False,True,False,True,False,False,False,16.726470588235294
Female,No,0,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,86.6,6350.5,0,False,False,False,True,False,False,False,False,False,False,False,True,86.9931506849315
Male,No,0,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,109.2,7878.3,0,True,False,False,True,False,False,False,False,False,False,False,True,107.92191780821918
Female,No,1,1,41,1,No,Yes,No,No,Yes,Yes,Yes,1,74.7,3187.65,0,False,False,True,False,True,False,False,False,False,True,False,False,75.89642857142857
Female,Yes,1,0,65,1,No,Yes,Yes,Yes,No,No,Yes,0,94.4,6126.15,0,True,False,False,False,False,True,False,False,False,False,False,True,92.82045454545454
Female,Yes,0,0,13,1,No,No,Yes,Yes,No,No,No,1,54.8,731.3,0,False,False,False,False,False,True,False,False,True,False,False,False,52.23571428571428
Male,Yes,0,0,4,1,No,Yes,No,No,No,No,No,0,75.35,273.4,0,True,False,False,False,False,True,False,True,False,False,False,False,54.67999999999999
Male,No,0,0,41,1,Yes,No,No,Yes,No,No,Yes,0,65.0,2531.8,0,False,False,True,False,False,False,True,False,False,True,False,False,60.280952380952385
Male,Yes,0,0,15,1,No,No,Yes,No,No,No,No,1,74.4,1074.3,1,True,False,False,False,False,True,False,False,True,False,False,False,67.14375
Male,No,0,0,1,1,No,Yes,No,No,No,No,No,1,48.55,48.55,1,False,False,False,False,False,False,True,True,False,False,False,False,24.275
Male,No,0,0,42,1,Yes,Yes,Yes,Yes,No,No,Yes,1,99.0,4298.45,0,True,False,True,False,False,True,False,False,False,True,False,False,99.96395348837208
Female,No,1,0,51,1,No,Yes,Yes,Yes,No,Yes,No,1,93.5,4619.55,0,True,False,True,False,False,True,False,False,False,False,True,False,88.8375
Female,No,1,1,2,1,No,No,No,No,No,No,No,0,70.4,147.15,1,True,False,False,False,False,True,False,True,False,False,False,False,49.050000000000004
Male,Yes,1,0,1,0,No phone service,No,Yes,No,No,Yes,No,0,40.2,40.2,1,False,False,False,False,False,True,False,True,False,False,False,False,20.1
Male,No,0,1,32,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,83.7,2633.3,0,False,False,True,False,True,False,False,False,False,True,False,False,79.7969696969697
Male,No,0,0,10,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.85,193.05,0,False,True,False,False,False,False,True,True,False,False,False,False,17.55
Female,No,1,1,67,0,No phone service,No,Yes,Yes,Yes,Yes,Yes,1,59.55,4103.9,0,False,False,False,True,False,True,False,False,False,False,False,True,60.35147058823529
Female,No,1,1,61,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,115.1,7008.15,0,True,False,False,True,True,False,False,False,False,False,False,True,113.03467741935484
Male,No,0,0,50,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,114.35,5791.1,0,True,False,True,False,True,False,False,False,False,False,True,False,113.55098039215687
Female,No,1,0,2,1,No,No,No,No,No,No,No,1,44.6,80.55,1,False,False,False,False,True,False,False,True,False,False,False,False,26.849999999999998
Female,Yes,1,0,29,0,No phone service,Yes,No,Yes,No,No,Yes,1,45.0,1228.65,0,False,False,False,False,False,True,False,False,False,True,False,False,40.955000000000005
Male,Yes,0,0,3,0,No phone service,No,No,Yes,No,No,Yes,1,41.15,132.2,1,False,False,False,False,False,True,False,True,False,False,False,False,33.05
Male,Yes,0,0,13,1,Yes,No,Yes,Yes,No,Yes,Yes,1,106.9,1364.3,1,True,False,False,False,False,True,False,False,True,False,False,False,97.45
Male,Yes,1,0,57,1,Yes,No,Yes,No,No,No,Yes,1,89.85,4925.35,0,True,False,False,False,False,True,False,False,False,False,True,False,84.9198275862069
Female,No,0,0,31,0,No phone service,Yes,Yes,No,Yes,No,Yes,1,49.85,1520.1,0,False,False,False,True,False,False,False,False,False,True,False,False,47.503125
Female,No,1,0,45,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,113.3,5032.25,0,True,False,True,False,False,False,True,False,False,True,False,False,109.39673913043478
Female,No,1,1,61,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,88.1,5526.75,0,False,False,False,True,False,False,True,False,False,False,False,True,89.14112903225806
Male,No,0,0,50,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.9,1195.25,0,False,True,False,True,False,False,False,False,False,False,True,False,23.436274509803923
Female,Yes,0,0,19,1,No,Yes,Yes,No,Yes,Yes,Yes,1,105.0,2007.25,0,True,False,False,False,False,False,True,False,True,False,False,False,100.3625
Male,No,0,0,59,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.35,1099.6,1,False,True,False,True,False,False,True,False,False,False,True,False,18.326666666666664
Female,No,1,0,71,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,24.25,1732.95,0,False,True,False,True,True,False,False,False,False,False,False,True,24.06875
